ts,co2,humidity,pm10,pm25,temperature,voc,Month,Week,Day,Day_of_week,Hour,is_weekend,co2_lag_1,humidity_lag_1,pm10_lag_1,pm25_lag_1,temperature_lag_1,voc_lag_1,co2_lag_2,humidity_lag_2,pm10_lag_2,pm25_lag_2,temperature_lag_2,voc_lag_2,co2_lag_3,humidity_lag_3,pm10_lag_3,pm25_lag_3,temperature_lag_3,voc_lag_3,co2_lag_24,humidity_lag_24,pm10_lag_24,pm25_lag_24,temperature_lag_24,voc_lag_24,co2_window,humidity_window,pm10_window,pm25_window,temperature_window,voc_window,Month_sin,Month_cos,Hour_sin,Hour_cos,Day_sin,Day_cos
2016-11-22 00:00:00,0.12514153497760055,0.6812391002335135,0.022232647848411394,0.033495124404215315,0.5927371273712735,0.0002866643733516788,11,47,22,1,0,0,0.1264584256387535,0.6811430344949898,0.0423606224098835,0.06742752197297652,0.6070460704607044,0.000171998624011007,0.1317013735046522,0.6871650894994868,0.021966422036795014,0.03280485748018216,0.6232055749128919,0.0004975674480318432,0.14146267168808152,0.688983938547486,0.016317733990147784,0.024645808736717827,0.6423780487804877,0.00025799793601651087,0.14392829146927505,0.9254097857449811,0.05640664753965247,0.08736717827626919,0.39234521575984976,0.0,0.1332074902771624,0.6857640208473209,0.026881592812275434,0.041626062729958835,0.6242098980513613,0.0003091880026864537,-0.5000000000000004,0.8660254037844384,0.0,1.0,-0.9680771188662043,-0.2506525322587205
2016-11-22 01:00:00,0.1595923792645104,0.6590482841181164,0.006790992258972556,0.007556080283353012,0.613170731707317,0.00025799793601651055,11,47,22,1,1,0,0.12514153497760055,0.6812391002335135,0.022232647848411394,0.033495124404215315,0.5927371273712735,0.0002866643733516788,0.1264584256387535,0.6811430344949898,0.0423606224098835,0.06742752197297652,0.6070460704607044,0.000171998624011007,0.1317013735046522,0.6871650894994868,0.021966422036795014,0.03280485748018216,0.6232055749128919,0.0004975674480318432,0.17340619307832422,0.7960095770151635,0.03714129329892877,0.05491276400367309,0.6168672086720866,0.0004586629973626873,0.1277671113736687,0.6831824080759968,0.028853230765029967,0.04457583461912467,0.6076629242482899,0.00031874348179817635,-0.5000000000000004,0.8660254037844384,0.2697967711570243,0.9629172873477994,-0.9680771188662043,-0.2506525322587205
2016-11-22 02:00:00,0.31668143553389455,0.6333656367574962,0.00844475721323012,0.009360769101028841,0.6450522648083623,0.00040542532802594663,11,47,22,1,2,0,0.1595923792645104,0.6590482841181164,0.006790992258972556,0.007556080283353012,0.613170731707317,0.00025799793601651055,0.12514153497760055,0.6812391002335135,0.022232647848411394,0.033495124404215315,0.5927371273712735,0.0002866643733516788,0.1264584256387535,0.6811430344949898,0.0423606224098835,0.06742752197297652,0.6070460704607044,0.000171998624011007,0.3567567567567568,0.7587071029529129,0.10057705840957074,0.14569067296340021,0.7967999999999997,0.0006191950464396273,0.13706411329362145,0.6738101396155399,0.023794754172422484,0.03615957555351495,0.6043179765130983,0.00023888697779306549,-0.5000000000000004,0.8660254037844384,0.5195839500354336,0.8544194045464886,-0.9680771188662043,-0.2506525322587205
2016-11-22 03:00:00,0.4438313126837717,0.6119132264383661,0.018424924828865714,0.02490071911559515,0.6666075388026607,0.0005629045876723891,11,47,22,1,3,0,0.31668143553389455,0.6333656367574962,0.00844475721323012,0.009360769101028841,0.6450522648083623,0.00040542532802594663,0.1595923792645104,0.6590482841181164,0.006790992258972556,0.007556080283353012,0.613170731707317,0.00025799793601651055,0.12514153497760055,0.6812391002335135,0.022232647848411394,0.033495124404215315,0.5927371273712735,0.0002866643733516788,0.4558000623574394,0.7536504980639058,0.1421794771548466,0.21448248720975993,0.8637037037037035,0.0021786492374727662,0.20047178325866843,0.6578843403697087,0.012489465773538024,0.016803991262865723,0.6169867079623176,0.00031669587913137873,-0.5000000000000004,0.8660254037844384,0.730835964278124,0.6825531432186541,-0.9680771188662043,-0.2506525322587205
2016-11-22 04:00:00,0.5329891545144574,0.6243710746382594,0.025303674693265613,0.03316051537395411,0.6953128313891833,0.011082693947144076,11,47,22,1,4,0,0.4438313126837717,0.6119132264383661,0.018424924828865714,0.02490071911559515,0.6666075388026607,0.0005629045876723891,0.31668143553389455,0.6333656367574962,0.00844475721323012,0.009360769101028841,0.6450522648083623,0.00040542532802594663,0.1595923792645104,0.6590482841181164,0.006790992258972556,0.007556080283353012,0.613170731707317,0.00025799793601651055,0.46288315140774156,0.7365413915693245,0.08249632141257758,0.1271868627240528,0.8903325942350332,0.0003987240829346086,0.30670170916072553,0.6347757157713262,0.011220224767022799,0.013939189499992335,0.6416101784394467,0.00040877595057161546,-0.5000000000000004,0.8660254037844384,0.8878852184023752,0.4600650377311522,-0.9680771188662043,-0.2506525322587205
2016-11-22 05:00:00,0.5729434352385172,0.5797685554668794,0.022941590429275162,0.03266430539157812,0.7806829268292681,0.0003783969728242159,11,47,22,1,5,0,0.5329891545144574,0.6243710746382594,0.025303674693265613,0.03316051537395411,0.6953128313891833,0.011082693947144076,0.4438313126837717,0.6119132264383661,0.018424924828865714,0.02490071911559515,0.6666075388026607,0.0005629045876723891,0.31668143553389455,0.6333656367574962,0.00844475721323012,0.009360769101028841,0.6450522648083623,0.00040542532802594663,0.510435370659702,0.7405805015331625,0.06929886292084893,0.10743801652892562,0.9005391527599486,0.00046168051708217765,0.4311673009107078,0.6232166459447072,0.01739111891178715,0.022474001196859366,0.6689908783334021,0.004017007954280804,-0.5000000000000004,0.8660254037844384,0.9790840876823228,0.20345601305263397,-0.9680771188662043,-0.2506525322587205
2016-11-22 06:00:00,0.6542700487372618,0.5579110135674381,0.024234693877551023,0.035271546635183004,0.8123780487804877,0.000902992776057791,11,47,22,1,6,0,0.5729434352385172,0.5797685554668794,0.022941590429275162,0.03266430539157812,0.7806829268292681,0.0003783969728242159,0.5329891545144574,0.6243710746382594,0.025303674693265613,0.03316051537395411,0.6953128313891833,0.011082693947144076,0.4438313126837717,0.6119132264383661,0.018424924828865714,0.02490071911559515,0.6666075388026607,0.0005629045876723891,0.5964377492246344,0.7424740622505985,0.07307529908515131,0.11348288075560803,0.9218341463414633,0.0014447884416924654,0.5165879674789154,0.6053509521811683,0.022223396650468834,0.030241846627042462,0.7142010990070373,0.004007998502546894,-0.5000000000000004,0.8660254037844384,0.9976687691905392,-0.06824241336467088,-0.9680771188662043,-0.2506525322587205
2016-11-22 07:00:00,0.7525379977268787,0.5469915680627363,0.023284276229232324,0.03439248498537036,0.8327465535524918,0.0010319917440660465,11,47,22,1,7,0,0.6542700487372618,0.5579110135674381,0.024234693877551023,0.035271546635183004,0.8123780487804877,0.000902992776057791,0.5729434352385172,0.5797685554668794,0.022941590429275162,0.03266430539157812,0.7806829268292681,0.0003783969728242159,0.5329891545144574,0.6243710746382594,0.025303674693265613,0.03316051537395411,0.6953128313891833,0.011082693947144076,0.7464185496972383,0.7473530194200585,0.047712878254750186,0.07288469106650926,0.950471544715447,0.014052287581699347,0.5867342128300788,0.5873502145575257,0.02415998633336393,0.033698789133571744,0.7627912689996464,0.004121361232008695,-0.5000000000000004,0.8660254037844384,0.9422609221188205,-0.33487961217098616,-0.9680771188662043,-0.2506525322587205
2016-11-22 08:00:00,0.7841497948411704,0.5453433498733474,0.023345470122081817,0.03372516811251989,0.8222693531283136,0.004307443801319154,11,47,22,1,8,0,0.7525379977268787,0.5469915680627363,0.023284276229232324,0.03439248498537036,0.8327465535524918,0.0010319917440660465,0.6542700487372618,0.5579110135674381,0.024234693877551023,0.035271546635183004,0.8123780487804877,0.000902992776057791,0.5729434352385172,0.5797685554668794,0.022941590429275162,0.03266430539157812,0.7806829268292681,0.0003783969728242159,0.9073589237523663,0.7329318725966769,0.028884908195253026,0.041429644735429864,0.9576496674057648,0.007927572943052819,0.6599171605675526,0.561557045699018,0.0234868535120195,0.034109445670710496,0.8086025097207492,0.0007711271643160179,-0.5000000000000004,0.8660254037844384,0.8169698930104421,-0.5766803221148671,-0.9680771188662043,-0.2506525322587205
2016-11-22 09:00:00,0.7172289385404139,0.5496095086079124,0.02287121745249824,0.03305785123966942,0.7813240418118464,0.0004791390240306633,11,47,22,1,9,0,0.7841497948411704,0.5453433498733474,0.023345470122081817,0.03372516811251989,0.8222693531283136,0.004307443801319154,0.7525379977268787,0.5469915680627363,0.023284276229232324,0.03439248498537036,0.8327465535524918,0.0010319917440660465,0.6542700487372618,0.5579110135674381,0.024234693877551023,0.035271546635183004,0.8123780487804877,0.000902992776057791,0.9753695573367703,0.7334488137560762,0.02239140170174653,0.030159922721906193,0.9366740576496674,0.013556618819776713,0.7303192804351036,0.5500819771678406,0.02362148007628839,0.03446306657769108,0.822464651820431,0.002080809440480997,-0.5000000000000004,0.8660254037844384,0.631087944326053,-0.7757112907044197,-0.9680771188662043,-0.2506525322587205
2016-11-22 10:00:00,0.5775195119457415,0.5203665050033764,0.0234396145726195,0.03287621469439651,0.754746716697936,0.000595379852345796,11,47,22,1,10,0,0.7172289385404139,0.5496095086079124,0.02287121745249824,0.03305785123966942,0.7813240418118464,0.0004791390240306633,0.7841497948411704,0.5453433498733474,0.023345470122081817,0.03372516811251989,0.8222693531283136,0.004307443801319154,0.7525379977268787,0.5469915680627363,0.023284276229232324,0.03439248498537036,0.8327465535524918,0.0010319917440660465,0.8826897515422105,0.7305313401682115,0.025794402641693283,0.03696303696303697,0.9280675422138837,0.011014527268397236,0.7513055770361543,0.5473148088479988,0.023166987934604127,0.03372516811251989,0.8121133161642172,0.0019395248564719548,-0.5000000000000004,0.8660254037844384,0.3984010898462418,-0.9172113015054528,-0.9680771188662043,-0.2506525322587205
2016-11-22 11:00:00,0.40283140283140284,0.49743472808117656,0.01920176937770182,0.027604430201832803,0.7180023228803715,0.000368568480023588,11,47,22,1,11,0,0.5775195119457415,0.5203665050033764,0.0234396145726195,0.03287621469439651,0.754746716697936,0.000595379852345796,0.7172289385404139,0.5496095086079124,0.02287121745249824,0.03305785123966942,0.7813240418118464,0.0004791390240306633,0.7841497948411704,0.5453433498733474,0.023345470122081817,0.03372516811251989,0.8222693531283136,0.004307443801319154,0.5238053041331729,0.7157393683730474,0.044576254146979,0.06925282509698094,0.8894216027874563,0.00041279669762641795,0.6929660817757752,0.5384397878282121,0.023218767382399853,0.033219744682195275,0.786113370546032,0.001793987559231871,-0.5000000000000004,0.8660254037844384,0.13616664909624665,-0.9906859460363308,-0.9680771188662043,-0.2506525322587205
